Topic,Count,Name,Representation,Representative_Docs
542,14,542_deserving_condone_disrepectful_automomy,"['deserving', 'condone', 'disrepectful', 'automomy', 'mountaingirl_co', 'patr', 'less', 'brand', 'values', 'trash']","['if you support blacklivesmatter\xa0but also tweet that men are trash and are less deserving or if you condone a patri… https://t.co/au5zbwakuk', 'if you support blacklivesmatter but also tweet that men are trash and are  less deserving or if you condone a patr… https://t.co/0pfbyow7bj', 'if you support blacklivesmatter but also tweet that men are trash and are  less deserving or if you condone a patr… https://t.co/vuvm17dwu6']"
543,14,543_georgefloyd_officialpage_afro_kills_muerte,"['georgefloyd_officialpage', 'afro', 'kills', 'muerte', '0jyczgczoq', 'lhulvi7g3n', '2fhmvpxvio', '3khw1ghhqs', 'zodnnrknmq', 'bwdqkaiat9']","['whitesilenceisviolence\nprotest for murdered afro-american george floyd georgefloyd georgefloyd_officialpage… https://t.co/xrph9xtfp0', 'protests for murdered afro-american george floyd georgefloyd georgefloyd_officialpage blacklivesmatter blm… https://t.co/3khw1ghhqs', 'protests for murdered afro-american george floyd georgefloyd georgefloyd_officialpage blacklivesmatter blm… https://t.co/jmpx1satwj']"
544,14,544_bret_may_great_long,"['bret', 'may', 'great', 'long', 'days', 'monday', 'since', 'today', 'murdered', 'friday']","['today is monday, may 24th. it’s been 437 long days since breonnataylor was murdered.\n\ntoday’s a great day for bret… https://t.co/izewrswt8t', 'today is monday, may 17th. it’s been 430 long days since breonnataylor was murdered.\n\ntoday’s a great day for bret… https://t.co/xnadbegq67', 'today is monday, may 10th. it’s been 423 long days since breonnataylor was murdered.\n\ntoday’s a great day for bret… https://t.co/xmlt0xfzl2']"
545,14,545_drugs_cocaine_buff_list,"['drugs', 'cocaine', 'buff', 'list', 'drug', 'ynyelsipoh', 'keljen', 'alwaysresister', 'bowmaniwas', 'broysteve']","['@jasonhirschhorn @johncusack i feel like a partypooper. will back away. btw, ever read the list of drugs hitler was… https://t.co/spihi9bjco', 'reco0053 https://t.co/3jrcddkpxu via @youtube @thementors @broysteve icantbreathe 1kcreator subscribe cocaine… https://t.co/c24ketkkl6', 'i am little bit of a ww 2 war buff. by little bit i mean as much of a buff as hitler was into shooting cocaine thro… https://t.co/zv9uj9pvef']"
546,14,546_condemning_release_statement_president,"['condemning', 'release', 'statement', 'president', 'protestors', 'did', 'senalexander', 'sensasse', 'senmcsallyaz', 'senjoniernst']","['@sentomcotton release a statement condemning what the president did to the protestors!!!! blacklivesmatter', '@lindseygrahamsc release a statement condemning what the president did to the protestors!!!! blacklivesmatter', '@johncornyn release a statement condemning what the president did to the protestors!!!! blacklivesmatter']"
547,14,547_abc7eyewitness_theview_nbcla_cbsla,"['abc7eyewitness', 'theview', 'nbcla', 'cbsla', 'americastrong', 'worldnewstonight', 'ktla', 'americaortrump', 'ktlatalktous', 'gma']","['resist blacklivesmatter cbsla nbcla ktla abc7eyewitness americastrong worldnewstonight gma theview', 'theview abc7eyewitness blacklivesmatter worldnewstonight  ktla cbsla nbcla', 'theview cbsla nbcla abc7eyewitness americastrong worldnewstonight blacklivesmatter']"
548,14,548_melissa06241_texasjron_groundsmisty_usur5mezh1,"['melissa06241', 'texasjron', 'groundsmisty', 'usur5mezh1', 'fauxmccaskey', 'prerequisites', 'piguvin', 'parisbelgium1', 'ffbrettlaboo', 'lvekhpgaq0']","['truly is crazy that the police went to protect former dereck piguvin or whatever, but didn’t act whatsoever to protect georgefloyd', '@melissa06241 @ffbrettlaboo so you’re contending that, if the police never arrive, georgefloyd would still have di… https://t.co/lvekhpgaq0', '@texasjron @justiniehmann @jeffbrandt34 @theshawnf if the cop thug didn’t kill georgefloyd this wouldn’t have happened']"
549,14,549_minneapolis_theghostvee_365challenge_itstheghostnigga,"['minneapolis', 'theghostvee', '365challenge', 'itstheghostnigga', 'vicious', 'justice4floyd', 'minneapolispolice', 'breaks', 'poor', 'bu']","['365challenge day152\nvicious \nitstheghostnigga \ntheghostvee\n\ngeorgefloyd\nminneapolis\njustice\nblm… https://t.co/3xuoqwpuno', '365challenge day151\nvicious \nitstheghostnigga \ntheghostvee\n\ngeorgefloyd\nminneapolis\njusticeforgeorgefloyd… https://t.co/wpvrrf7tns', '365challenge day150\nvicious \nitstheghostnigga \ntheghostvee\n\ngeorgefloyd\nminneapolis\njusticeforgeorgefloyd… https://t.co/kwhbhztuvh']"
550,14,550_ahmaudarbery_mahomes_irunwithahmaud_runwithmaud,"['ahmaudarbery', 'mahomes', 'irunwithahmaud', 'runwithmaud', 'paper', 'update', 'arbery', 'ahmaud', 'write', 'due']","['ahmaudarbery', 'ahmaudarbery', '✊ ahmaudarbery']"
551,14,551_japanese_japan_sandydarity_disneyland,"['japanese', 'japan', 'sandydarity', 'disneyland', 'commission', 'reparations', 'americans', 'received', 'tnhwabq64g', 'antonio82422336']","['good question, look up japanese americans who received reparations https://t.co/fxxp6gmiew', '@sandydarity is telling us a commission is necessary to a comprehensive reparations program &amp; he cites the japanese… https://t.co/qrsobhpqgx', '@sandydarity using japanese internment  reparations as an example of why ados reparations need a commission hr40… https://t.co/t8tnhhffcj']"
552,13,552_changed_world_daddy_daughter,"['changed', 'world', 'daddy', 'daughter', 'gianna', 'bistbn6bf3', 'gb603pg8qm', 'georgechangedtheworld', 'imintheclouds', '1ykv6b6ot5']","['george floyd changed the world.', 'george floyd changed the world.', 'george floyd changed the world.']"
553,13,553_homework_classes_psychology_statistics,"['homework', 'classes', 'psychology', 'statistics', 'italian', 'kp6oxnkt2a', 'grtcduoc6u', 'hfh9e6d1ui', 'hjktvorriv', 'e3qsl9ab0i']","['for losers who keep asking to be my italian homework slave and statistics homework slave i already got those covere… https://t.co/kp6oxnkt2a', 'classes available for pathetic homework whores are:\npsychology and religious studies          • homework slave •', 'where the fuck is my new homework slaves for history and statistics 😈🤨 • homework slave • findom • https://t.co/hjktvorriv']"
554,13,554_bible_biblia_carries_ha,"['bible', 'biblia', 'carries', 'ha', 'photo', 'op', 'jillie_alexis', 'b3shistswk', 'vhy03sts42', 'xwqjnwsk1d']","['@yamiche and held the bible up hitler style.', '@tedcruz even hitler knew how to hold a bible.', '@jillie_alexis ok i can imagine it. was two corinthians in it? hitler carries the bible too. erdowan carries a bible too.']"
555,13,555_silver_lake_reservoir_silverlake,"['silver', 'lake', 'reservoir', 'silverlake', 'ringed', '0k8twop7iw', 'jinbug78nf', 'djdvv8bmuw', 'yhnyv8m82n', 'dybtu9fwz8']","['saytheirnames @ silver lake reservoir https://t.co/l84vnztmbu', 'the silver lake reservoir is ringed with the names of people killed by police. blacklivesmatter https://t.co/yhnyv8m82n', 'the silver lake reservoir is ringed with names of people killed by police. blacklivesmatter https://t.co/lg54wad8uf']"
556,13,556_history_1926_month_newark,"['history', '1926', 'month', 'newark', 'carter', 'week', 'yu7yasd7ck', '68pdtn8cq8', 'x3fsuk7bwu', 'beoptimistic']","[""isn't it black history month???\nblm"", 'on this day in 1926, carter g. woodson observed negro history week for the first time. in 1976 it became black hist… https://t.co/68pdtn8cq8', '-1926: what is now known as black history month was first celebrated on this date as negro history week by carter g… https://t.co/sum8h3bc1g']"
557,13,557_lesbo_lesbos_merge_audie,"['lesbo', 'lesbos', 'merge', 'audie', 'yooooooo', 'lillzlovio', 'collargreens866', 'lisaabramowicz1', 'moveablejaw', 'thy2lot9a0']","['my bratz were lesbo af', 'my live went to 1-full lesbo', 'if you want to be a lesbo just be a lesbo lol']"
558,13,558_fightracism_restinpower_stopracism_seh7iwhp6c,"['fightracism', 'restinpower', 'stopracism', 'seh7iwhp6c', '502n4cqape', 'ufrouinfgb', 'gman2plus2', 'zrly7rf2kb', 'soygoha1ol', 'sarmosarmanian']","['╱╲🇨︎╱╲🇧︎\n\ngeorgefloyd blacklivesmatter acab justiceforgeorgefloyd restinpower fightracism stopracism… https://t.co/m2kin4opxo', '╱╲🇨︎╱╲🇧︎ georgefloyd blacklivesmatter acab justiceforgeorgefloyd restinpower fightracism stopracism… https://t.co/zrly7rf2kb', '╱╲🇨︎╱╲🇧︎ georgefloyd blacklivesmatter acab justiceforgeorgefloyd restinpower fightracism stopracism… https://t.co/hhujfehtgm']"
559,13,559_djaycameron_tagging_demanding_general,"['djaycameron', 'tagging', 'demanding', 'general', 'attorney', 'am', 'friends', 'retweet', 'confident', 'citicoach']","['attorney general @djaycameron, i am demanding justice for breonnataylor \n\ni am now tagging five friends to retweet… https://t.co/u1qoz3qi7h', 'attorney general @djaycameron i am demanding justice for breonnataylor  &amp; am tagging 5 friends to retweet and do t… https://t.co/thxeycq162', 'attorney general @djaycameron i am demanding justice for breonnataylor  &amp; am tagging 5 friends to retweet and do t… https://t.co/ztksfsngme']"
560,13,560_culturalrevolution_communist_marxist_antifas,"['culturalrevolution', 'communist', 'marxist', 'antifas', 'cultralmarxism', '5xnapqmmgg', 'communism', 'agenda21', 'communists', 'yrad3n4cuu']","['https://t.co/y9cb7jkcxr leoterrell  foxnews larryelder marxist communist antifas antifa  blacklivesmatter  culturalrevolution', 'marxist  communist  antifas  blmprotest  blacklivesmatter culturalrevolution. https://t.co/mqjbyxwusl', 'https://t.co/chvmk2uufz antifas  marxist communist cultralmarxism blacklivesmatter culturalrevolution']"
561,13,561_church_abbey_chapel_depiction,"['church', 'abbey', 'chapel', 'depiction', 'nativity', 'claremont', 'heads', '2tewi4403o', 'affirm', '1887']","['absolutely couldn’t be anymore happier to be part of @hillsong church a church that knows blacklivesmatter and spe… https://t.co/7mkcxztyzy', 'a church in claremont is turning heads with their depiction of the black lives matter movement in a nativity scene ✊ https://t.co/lmjdvpgdhf', 'a church in claremont is turning heads with their depiction of the black lives matter movement in a nativity scene ✊ https://t.co/jftywpamqk']"
562,13,562_sayhername_emt_scholastic_keepthatsameenergy,"['sayhername', 'emt', 'scholastic', 'keepthatsameenergy', 'mgct226cgb', 'dcalovw7kf', 'k4eo1r9iew', 'jakepaynting', 'nosubstance', 'xvcuvc2xwi']","['oof. just started bawling my eyes out at work because the commercial for breonnataylor sayhername on 20/20 litera… https://t.co/mgct226cgb', 'sayhername breonnataylor happybirthday breonna made a difference as an emt the most needed essential worker nee… https://t.co/dcalovw7kf', '@timbermanjack @jakepaynting fitting that a man who types with all caps has dyke in his name. purehater nosubstance']"
563,13,563_suffocated_reported_minneapolis_officer,"['suffocated', 'reported', 'minneapolis', 'officer', 'derek', 'personal', 'chauvin', 'own', 'reasons', 'kecxy6aeu3']","[""@anncoulter it's being reported that minneapolis officer derek chauvin suffocated george floyd for his own personal… https://t.co/avhhgsypbo"", ""it's being reported that minneapolis officer derek chauvin suffocated george floyd for his own personal reasons. i… https://t.co/hkanitw5xc"", ""it's being reported that minneapolis officer derek chauvin suffocated george floyd for his own personal reasons. i… https://t.co/mzpgseb5od""]"
564,13,564_stopaapihate_stopasianhate_benediction_gobears,"['stopaapihate', 'stopasianhate', 'benediction', 'gobears', 'hapa', 'oriented', 'anthonyhuber', 'aubery', 'whither', 'bears']","['stopaapihate stopasianhate', 'stopasianhate  stopaapihate', 'stopasianhate \nstopaapihate']"
565,13,565_shut_diegorodz25_sammieezeee_karliej0nes,"['shut', 'diegorodz25', 'sammieezeee', 'karliej0nes', '_tylerclark54_', 'faudaville', 'shakeeljoyce', 'ofiexsweat', '3otugqp32d', 'truthhurts13711']","['@shakeeljoyce shut up fag https://t.co/3otugqp32d', '@donaldjtrumpjr shut up faggot', 'shut up faggot']"
566,13,566_masters_posing_dollar_pocket,"['masters', 'posing', 'dollar', 'pocket', 'look', 'iotp283zkl', 'gvsp9lsi1n', 'posin', 'n7ixgu69lo', 'these']","['look at all these slave masters posing on your dollar', 'look at all these slave masters posing on your dollar 💀', 'look at all these slave masters posing on your dollar']"
567,13,567_free_06j9qjlcly_cebcpoqqq0_tdlxucxguy,"['free', '06j9qjlcly', 'cebcpoqqq0', 'tdlxucxguy', 'y8ijr5tgrg', 'ja1ipjwogl', 'soqv6pvim5', 'bravado', 't8hzewaor3', 'dbklwoco7w']","['this is what cowardice covered in the false bravado of hate and fake power looks like. blacklivesmatter https://t.co/y8ijr5tgrg', 'blacklivesmatter rally &amp; teach-in on fourthofjuly because no one is truly free until everyone is free.… https://t.co/lvtjdfxa1o', 'reposted from @princepuja nobody is free until everybody is free ✊🏼 blacklivesmatter blacktranslivesmatter… https://t.co/cebcpoqqq0']"
568,13,568_verdict_verdicts_socal_zbpofesfgq,"['verdict', 'verdicts', 'socal', 'zbpofesfgq', 'solace', 'vjgtg3wuzx', '6nrylrzlr4', 'tiqy7jcldq', '9ag5g6uufw', 'kcal9news']","['relived to hear the verdict but this question is something that has always haunted my mind. \ngeorgefloyd verdict… https://t.co/tiqy7jcldq', 'i am a socal girl and i do not careone dpeck qbout the so called george floyd verdict.  i am changing the channel.… https://t.co/6nrylrzlr4', 'i am a socal girl and do not care one speck about george floyd or his verdict.  cbsnews. cbs kcal9news nbcnightlynews abc2020 abcnews']"
569,13,569_styx666official_heartening_joesuhhh_secupp,"['styx666official', 'heartening', 'joesuhhh', 'secupp', 'lissettedes', 'howlocity', 'sheen', 'flyers', 'loaded', 'justicefordauntewright']","['george floyd’s girlfriend was daunte wright’s teacher. my god. blacklivesmatter justicefordauntewright', '@howlocity @secupp how can it be old if they were putting up george floyd flyers??', '@styx666official george floyd was more loaded than charlie sheen on new year’s eve']"
570,13,570_arrest_day_cops_beautiful,"['arrest', 'day', 'cops', 'beautiful', 'taylor', 'breonna', '0pex8lu6tf', 'o4ek0y18yk', 'axesmyiamc', 'killed']","['today’s a good day to...arrest the cops that killed breonna taylor', 'today’s a good day to arrest the cops that killed breonna taylor', 'beautiful day to arrest the cops that killed breonna taylor']"
571,13,571_facebook_ads_symbol_removes,"['facebook', 'ads', 'symbol', 'removes', 'silencing', 'rig', 'melania', 'elections', 'symbols', 'ad']","['facebook removes trump campaign ads for including symbol used by nazis https://t.co/rjzn9c4r8j', '@facebook facebook is trying to rig the elections by silencing liberal voices. melania did dress like a nazi and it… https://t.co/o4hrhow0yi', '@facebook facebook is trying to rig the elections by silencing liberal voices. melania did dress like a nazi and it… https://t.co/8esufmre2x']"
572,13,572_bystanders_resisted_implied_arres,"['bystanders', 'resisted', 'implied', 'arres', 'pleaded', 'claim', 'crime', 'non', 'g4lfh61jog', 'ijessewilliams']","['george floyd was arrested under an implied, non-violent crime and bystanders claim that he never resisted his arres… https://t.co/3u9jig38ck', 'george floyd was arrested under an implied, non-violent crime and bystanders claim that he never resisted his arres… https://t.co/wwdhkh4feo', 'george floyd was arrested under an implied, non-violent crime and bystanders claim that he never resisted his arres… https://t.co/g4lfh61jog']"
573,13,573_abc_wuick_family_big,"['abc', 'wuick', 'family', 'big', 'happy', 'floyd', 'birthday', 'george', 'bday', 'shine']","['@abc george floyd has a huge family literally as well big guys!', '@abc george floyd has a big family ✊🏻', '@abc george floyd has a big family ✊🏻']"
574,13,574_jigga_jeezy_jiggas_nigs,"['jigga', 'jeezy', 'jiggas', 'nigs', 'buttz', 'wop', 'tbis', 'pop', 'bussin', 'jerome']","['it’s only a jigga in la', 'what niggas not understanding about jeezy bruh? snow easily got more than 20 hits. wop, too, but idk...jeezy got jigga features. 😂', 'my jigga 💯']"
575,13,575_breonnataylorwasmurdered_elijahmcclainwasmurdered_jkopav1ztc_nygst8uwiu,"['breonnataylorwasmurdered', 'elijahmcclainwasmurdered', 'jkopav1ztc', 'nygst8uwiu', 'voteforthem2020', 'jsc8bewpg2', 'lnqgxd0svn', 'copsmurder', 'arrestandprosecutecops', 'copslie']","['breonnataylorwasmurdered nojusticenopeace breonnataylor', 'breonnataylor breonnataylorwasmurdered justiceforbreonnataylor blacklivesmatter', 'breonnataylorwasmurdered blacklivesmatter']"
576,13,576_apartheidgop_judges_lindseygrahamsc_antiracism,"['apartheidgop', 'judges', 'lindseygrahamsc', 'antiracism', '26rpwonljp', 'loveoverhate', 'aiqevwtwzj', '7j7tnnh5ce', 'zqs0jh773b', 'everyoneagainstracism']","['@senatemajldr apartheidgop we know now why you are pushing all these white judges at a record pace.   blm', '@lindseygrahamsc losing voteoutthegop apartheidgop blm \n\nwe are tired of all the unqualified white judges linds… https://t.co/hqvld06vgk', '@judiciarygop apartheidgop wants all white judges to help keep the power in all white hands.  \n\nblm racist… https://t.co/jxpfmhlya8']"
577,13,577_ahmaudarbery_7wnyu4yhto_hnkyy2bs0f_ag2qmochez,"['ahmaudarbery', '7wnyu4yhto', 'hnkyy2bs0f', 'ag2qmochez', '9wwantpgaf', 'vykcgjp6fy', 'bm3rp5thno', 'bvzjc447if', 'yzeuzncvx2', 'ibp6dwznfh']","['seanreed ahmaudarbery https://t.co/bvzjc447if', 're: ahmaudarbery @ozm https://t.co/hnkyy2bs0f', ""move over ava, aoc is making lists like hitler style. i prefer god's promises. https://t.co/bm3rp5thno""]"
578,13,578_defender_unborn_2020_landslide,"['defender', 'unborn', '2020', 'landslide', 'trump', 'trum', '1iarwnukyf', 'hhhmbualcr', 'bzcczdz86k', 'a7dorgxlhg']","['black lives matter 🤗\ntrump 2020 defender of the unborn 🤗\ntrump 2020 ☑️🇺🇸✍️ landslide ✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️… https://t.co/1iarwnukyf', 'black lives matter 🤗💗\ntrump 2020☑️✍️ defender of the unborn⚔️\ntrump 2020 landslide☑️🇺🇸✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️✍️ https://t.co/bzcczdz86k', 'black lives matter , trump 2020 defender of the unborn 🤗 trump 2020 landslide 🤗 https://t.co/yxm4m7tt7y']"
